"SUM_YRMTH","CZN_CD","COCT_CD","TRFFCVLM","SPD_AVG","PASNG_RUNTM_MINS","NMLT_CSCNT","REVISN_CSCNT","PSTM_STDV","PASNG_TM_CHANGE_CFFCN","MAX_PASNG_TM_MINS","MEDIAN_PASNG_TM_MINS","MINM_PASNG_TM_MINS","F15T85_PASNG_RUNTM_QNTL","LAST_CHANGE_DAYHMINSEC","ST_ND_NM","ST_ND_GPS_LAT","ST_ND_GPS_LONG","END_ND_NM","END_ND_GPS_LAT","END_ND_GPS_LONG"
"202310","0105CZS110","1","532403","90.61","174","8922","0","8.41","0.04","184","178","161","16","20231101083112","대청IC","","","진해IC","",""
"202310","0105CZE110","1","535563","86.15","183","8925","0","10.49","0.05","195","191","166","20","20231101083112","진해IC","","","대청IC","",""
"202310","0105CZS120","1","336637","94.17","214","8872","0","13.49","0.06","237","219","193","30","20231101083112","산본IC","","","대청IC","",""
"202310","0105CZE120","1","345241","90.89","221","8913","0","11.12","0.05","238","228","204","23","20231101083112","대청IC","","","산본IC","",""
"202310","0100CZS255","1","1100879","89.78","152","88167","1012","4.41","0.02","159","154","144","10","20231101083112","냉정JC","35.220133","128.795363","진례JC","",""
"202310","0100CZE250","1","1491731","92.61","124","87299","20","4.47","0.03","132","124","116","11","20231101083112","진례IC","35.261003","128.755311","진례JC","",""
"202310","4001CZS100","1","704751","71.12","470","8779","0","28.42","0.06","554","470","433","84","20231101083112","남청라IC","37.519738","126.622857","인천김포시점","",""
"202310","4001CZS110","1","709918","100.06","176","8780","0","9.65","0.05","194","178","163","21","20231101083112","북청라IC","37.560792","126.623098","남청라IC","37.519738","126.622857"
"202310","4001CZE100","1","710153","77.91","429","8779","0","8.43","0.01","467","430","417","35","20231101083112","인천김포시점","","","남청라IC","37.519738","126.622857"
"202310","4001CZS120","1","720026","91.00","189","8673","0","4.80","0.02","199","190","180","13","20231101083112","검단양촌IC","37.602771","126.616305","북청라IC","37.560792","126.623098"
"202310","4001CZE110","1","726942","101.49","173","8780","0","7.12","0.04","186","177","162","16","20231101083112","남청라IC","37.519738","126.622857","북청라IC","37.560792","126.623098"
"202310","4001CZS130","1","592531","82.38","235","8780","0","5.05","0.02","246","237","225","14","20231101083112","대곶IC","37.649241","126.602448","검단양촌IC","37.602771","126.616305"
"202310","4001CZE120","1","725838","96.92","178","8673","0","6.79","0.03","186","180","163","16","20231101083112","북청라IC","37.560792","126.623098","검단양촌IC","37.602771","126.616305"
"202310","4001CZS140","1","373686","80.06","161","8781","0","3.95","0.02","173","161","153","14","20231101083112","서김포IC","37.673801","126.625458","대곶IC","37.649241","126.602448"
"202310","0600CZE140","1","544198","103.73","580","89231","21","15.15","0.02","633","581","558","52","20231101083112","동홍천IC","37.758653","127.961508","내촌IC","",""
"202310","0600CZS150","1","551899","103.21","712","89232","20","21.04","0.02","768","704","689","55","20231101083112","인제IC","","","내촌IC","",""
"202310","0600CZE150","1","527057","103.07","713","89231","20","19.86","0.02","758","710","683","52","20231101083112","내촌IC","","","인제IC","",""
"202310","0600CZS160","1","518948","99.42","450","89232","31","10.88","0.02","481","446","439","29","20231101083112","인제터널","","","인제IC","",""
"202310","0600CZE160","1","490529","98.63","453","89229","34","9.94","0.02","494","452","438","39","20231101083112","인제IC","","","인제터널","",""
"202310","0600CZS165","1","519296","91.70","502","89232","20","35.23","0.07","672","494","488","128","20231101083112","서양양IC","","","인제터널","",""
"202310","0600CZS170","1","510796","97.60","376","89203","20","21.84","0.05","481","372","365","81","20231101083112","양양JC","","","서양양IC","",""
"202310","0600CZE165","1","490052","98.18","468","89232","30","2.60","0.00","476","469","464","8","20231101083112","인제터널","","","서양양IC","",""
"202310","0010CZS085","1","824291","97.69","407","89225","22","11.22","0.02","421","411","389","22","20231101083112","경주IC","35.807377","129.184893","활천IC","",""
"202310","0010CZE080","1","896733","94.95","647","89225","22","15.78","0.02","670","654","622","33","20231101083112","언양JC","35.566603","129.129980","활천IC","",""
"202310","0290CZS010","1","938536","94.89","207","8926","0","10.90","0.05","226","210","191","24","20231101083112","중랑IC","","","남구리IC","",""
"202310","0290CZE010","1","923003","88.25","223","8926","0","3.92","0.01","234","224","215","13","20231101083112","남구리IC","","","중랑IC","",""
"202310","0290CZS020","1","1260637","83.69","304","8926","0","13.18","0.04","332","303","278","37","20231101083112","남별내IC","","","중랑IC","",""
"202310","0290CZE020","1","1084556","87.80","289","8926","0","5.55","0.01","300","290","278","15","20231101083112","중랑IC","","","남별내IC","",""
"202310","0290CZS030","1","1209281","95.95","236","8926","0","5.26","0.02","245","238","227","12","20231101083112","동의정부IC","","","남별내IC","",""
"202310","0290CZE030","1","1203806","88.81","255","8926","0","4.59","0.01","267","257","247","14","20231101083112","남별내IC","","","동의정부IC","",""
"202310","0290CZS040","1","1132161","95.54","124","8926","0","3.52","0.02","133","124","117","11","20231101083112","민락IC","","","동의정부IC","",""
"202310","0290CZE040","1","1257116","93.46","127","8728","0","2.74","0.02","132","128","121","7","20231101083112","동의정부IC","","","민락IC","",""
"202310","0290CZS050","1","1116076","92.10","214","8926","0","11.09","0.05","241","211","202","27","20231101083112","소흘IC","","","민락IC","",""
"202310","0290CZE050","1","1050177","88.38","223","8926","0","7.40","0.03","235","223","210","17","20231101083112","민락IC","","","소흘IC","",""
"202310","0290CZS060","1","1085673","89.82","115","8926","0","3.29","0.02","125","114","111","9","20231101083112","소흘JC","","","소흘IC","",""
"202310","0290CZE060","1","930227","91.21","113","8926","0","4.16","0.03","122","114","106","11","20231101083112","소흘IC","","","소흘JC","",""
"202310","0290CZS070","1","871863","86.42","179","8926","0","4.02","0.02","186","180","172","9","20231101083112","선단IC","","","소흘JC","",""
"202310","4002CZS010","1","306207","98.48","169","8926","0","4.63","0.02","180","169","163","11","20231101083112","옥정IC","","","소흘JC","",""
"202310","0290CZE070","1","1025723","90.50","171","8926","0","4.75","0.02","184","172","161","16","20231101083112","소흘JC","","","선단IC","",""
"202310","0290CZS080","1","676832","94.53","208","8926","0","5.22","0.02","224","209","198","18","20231101083112","포천IC","","","선단IC","",""
"202310","0290CZE080","1","725454","88.29","223","8926","0","4.43","0.01","229","224","212","11","20231101083112","선단IC","","","포천IC","",""
"202310","0290CZS090","1","457955","87.77","176","8926","0","3.92","0.02","184","178","169","10","20231101083112","신북IC","","","포천IC","",""
"202310","0290CZE090","1","491844","88.24","175","8926","0","5.58","0.03","186","176","164","15","20231101083112","포천IC","","","신북IC","",""
"202310","4002CZE010","1","243408","101.10","165","8926","0","2.77","0.01","169","166","160","6","20231101083112","소흘JC","","","옥정IC","",""
"202310","4002CZS020","1","198497","83.09","55","8926","0","1.14","0.02","57","56","53","2","20231101083112","양주IC","","","옥정IC","",""
"202310","4002CZE020","1","190988","85.36","54","8926","0","1.31","0.02","57","54","52","3","20231101083112","옥정IC","","","양주IC","",""
"202310","0010CZE350","2","39228","99.97","125","16800","0","1.81","0.01","128","125","123","3","20231101083112","청주IC","36.626304","127.383343","옥산IC","",""
"202310","0010CZE350","1","1225186","87.31","143","89235","45","20.35","0.14","239","139","130","76","20231101083112","청주IC","36.626304","127.383343","옥산IC","",""
"202310","0010CZS355","1","1493349","85.43","316","89237","43","27.50","0.08","385","311","288","67","20231101083112","옥산JC","","","옥산IC","",""
"202310","0010CZS355","2","41920","100.16","269","16800","0","10.76","0.04","289","269","252","25","20231101083112","옥산JC","","","옥산IC","",""
"202310","0100CZS210","1","1145055","74.88","129","89223","23","4.90","0.03","140","129","120","14","20231101083112","창원1터널(동측)","","","창원1터널(서측)","",""
"202310","0100CZE205","1","959025","72.90","241","89223","22","18.03","0.07","302","242","207","66","20231101083112","칠원JC","35.283232","128.510623","창원1터널(서측)","",""
"202310","0100CZS215","1","1090406","72.18","59","89219","25","3.95","0.06","68","59","53","10","20231101083112","북창원IC","35.286696","128.605138","창원1터널(동측)","",""
"202310","0100CZE210","1","1078365","73.10","132","89225","22","5.33","0.04","145","133","120","17","20231101083112","창원1터널(서측)","","","창원1터널(동측)","",""
"202310","0010CZE050","1","1364960","95.33","532","89090","22","13.85","0.02","559","533","506","37","20231101083112","양산IC","35.378705","129.051779","통도사 하이패스IC","",""
"202310","0010CZS055","1","-1","0.00","-1","0","0","0.00","0.00","0","0","0","0","20231101083112","통도사IC","35.499951","129.095768","통도사 하이패스IC","",""
"202310","0450CZS270","1","220011","101.81","177","19263","352","4.36","0.02","184","177","170","9","20231101083112","양평IC","37.516113","127.438477","남양평 하이패스IC","",""
"202310","0450CZE260","1","282204","99.22","511","34846","11","13.85","0.02","547","514","486","42","20231101083112","북여주IC","37.358793","127.533518","남양평 하이패스IC","",""
"202310","0500CZE250","1","547774","95.71","274","89232","20","5.67","0.02","283","275","262","14","20231101083112","둔내IC","37.492752","128.205907","동둔내 하이패스IC","",""
"202310","0500CZS255","1","618260","86.33","387","89229","23","41.75","0.10","544","372","362","127","20231101083112","면온IC","37.561411","128.365327","동둔내 하이패스IC","",""
"202310","1100CZE170","1","-1","0.00","-1","0","0","0.00","0.00","0","0","0","0","20231101083112","석수IC","37.424560","126.917640","삼막IC","",""
"202310","1100CZS180","1","1250970","90.55","264","8878","0","10.49","0.03","284","265","244","28","20231101083112","북의왕IC","","","삼막IC","",""
"202310","1100CZE180","1","1214060","91.48","262","8878","0","11.34","0.04","277","266","241","25","20231101083112","삼막IC","","","북의왕IC","",""
"202310","1100CZS200","1","932450","89.02","390","8878","0","11.23","0.02","413","391","363","35","20231101083112","동판교IC","","","북청계IC","",""
"202310","1100CZE200","1","892981","90.52","384","8878","0","18.85","0.04","413","390","351","43","20231101083112","북청계IC","","","동판교IC","",""
"202310","1100CZS210","1","829992","79.26","127","8877","0","5.04","0.03","140","126","120","14","20231101083112","여수고가교","","","동판교IC","",""
"202310","1100CZE210","1","628422","83.94","120","8877","0","1.68","0.01","124","120","117","4","20231101083112","동판교IC","","","여수고가교","",""
"202310","2510CZE020","1","803735","94.50","361","89197","22","10.53","0.02","401","361","342","41","20231101083112","논산IC","36.122318","127.134608","양촌 하이패스 IC","",""
"202310","2510CZS025","1","816820","94.16","495","89229","23","8.66","0.01","510","497","479","21","20231101083112","계룡IC","36.252400","127.280023","양촌 하이패스 IC","",""
"202310","0352CZE340","1","909258","96.00","169","89208","16","6.76","0.04","180","170","156","16","20231101083112","대소IC","36.981778","127.470966","삼성 하이패스 IC","",""
"202310","0352CZS345","1","896405","89.94","336","89224","26","18.09","0.05","379","340","308","49","20231101083112","일죽IC","37.090420","127.451116","삼성 하이패스 IC","",""
"202310","0100CZS245","1","1511805","92.51","155","89225","22","5.60","0.03","166","157","146","14","20231101083112","진례IC","35.261003","128.755311","진영JC","",""
"202310","0100CZE240","1","1331698","105.19","78","89166","0","1.29","0.01","80","78","76","2","20231101083112","동창원IC","35.277930","128.694797","진영JC","",""
"202310","6000CZS010","1","526643","90.13","207","89223","24","4.73","0.02","213","209","197","11","20231101083112","진영IC","","","진영JC","",""
"202310","6000CZE010","1","548535","95.83","194","89225","21","5.37","0.02","200","197","185","10","20231101083112","진영JC","","","진영IC","",""
"202310","6000CZS020","1","574920","96.54","143","89185","22","3.40","0.02","147","145","137","7","20231101083112","한림IC","","","진영IC","",""
"202310","6000CZE020","1","595874","95.67","144","89201","21","3.59","0.02","151","145","138","9","20231101083112","진영IC","","","한림IC","",""
"202310","6000CZS030","1","651235","94.57","312","89225","22","9.17","0.02","326","318","295","21","20231101083112","광재IC","","","한림IC","",""
"202310","6000CZE030","1","679091","90.23","327","89225","22","12.40","0.03","355","329","306","34","20231101083112","한림IC","","","광재IC","",""
"202310","6000CZS040","1","737259","86.71","371","89225","22","12.33","0.03","405","375","352","37","20231101083112","대감JC","","","광재IC","",""
